0.79;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.8;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.81;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.82;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.83;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.84;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.85;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.86;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.87;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.88;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.89;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.9;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.91;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.92;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.93;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.94;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.95;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.96;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.97;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.98;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
0.99;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
1;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6;-72.6
1.01;-72.6;-72.6;-72.6;-72.6;-72.5999;-72.5988;-72.5898;-72.5156;-71.9007
1.02;-72.6;-72.6;-72.6;-72.5999;-72.5993;-72.5948;-72.5647;-72.374;-71.277
1.03;-72.6;-72.6;-72.5999;-72.5997;-72.5978;-72.5866;-72.5233;-72.1943;-70.7135
1.04;-72.6;-72.6;-72.5999;-72.5991;-72.595;-72.5732;-72.4657;-71.9893;-70.1987
1.05;-72.6;-72.5999;-72.5997;-72.5982;-72.5905;-72.5539;-72.3932;-71.768;-69.7238
1.06;-72.6;-72.5999;-72.5993;-72.5966;-72.5838;-72.5281;-72.3074;-71.5366;-69.282
1.07;-72.5999;-72.5997;-72.5988;-72.5942;-72.5746;-72.4958;-72.21;-71.2996;-68.868
1.08;-72.5999;-72.5995;-72.5979;-72.5909;-72.5626;-72.457;-72.1027;-71.0599;-68.4777
1.09;-72.5998;-72.5992;-72.5967;-72.5864;-72.5475;-72.4119;-71.987;-70.8195;-68.1079
1.1;-72.5997;-72.5988;-72.5951;-72.5807;-72.5292;-72.3608;-71.8642;-70.5799;-67.7558
1.11;-72.5995;-72.5982;-72.5928;-72.5734;-72.5077;-72.304;-71.7357;-70.3421;-67.4193
1.12;-72.5992;-72.5973;-72.59;-72.5646;-72.4829;-72.2419;-71.6024;-70.1067;-67.0966
1.13;-72.5988;-72.5962;-72.5865;-72.5542;-72.4548;-72.1749;-71.4653;-69.8742;-66.7862
1.14;-72.5982;-72.5948;-72.5822;-72.542;-72.4234;-72.1035;-71.325;-69.6448;-66.4869
1.15;-72.5975;-72.593;-72.577;-72.5279;-72.3889;-72.028;-71.1823;-69.4187;-66.1976
1.16;-72.5966;-72.5908;-72.5709;-72.5121;-72.3512;-71.9489;-71.0377;-69.1959;-65.9175
1.17;-72.5955;-72.5882;-72.5639;-72.4943;-72.3107;-71.8663;-70.8916;-68.9765;-65.6456
1.18;-72.5941;-72.585;-72.5558;-72.4746;-72.2672;-71.7808;-70.7445;-68.7604;-65.3814
1.19;-72.5924;-72.5813;-72.5466;-72.4531;-72.2211;-71.6926;-70.5966;-68.5477;-65.1243
1.2;-72.5903;-72.577;-72.5363;-72.4296;-72.1724;-71.602;-70.4482;-68.3382;-64.8737
1.21;-72.5878;-72.5721;-72.5249;-72.4043;-72.1212;-71.5091;-70.2996;-68.1319;-64.6292
1.22;-72.585;-72.5666;-72.5123;-72.3772;-72.0677;-71.4144;-70.151;-67.9286;-64.3904
1.23;-72.5816;-72.5603;-72.4985;-72.3483;-72.0121;-71.318;-70.0025;-67.7283;-64.1569
1.24;-72.5778;-72.5532;-72.4836;-72.3176;-71.9544;-71.22;-69.8543;-67.531;-63.9283
1.25;-72.5734;-72.5454;-72.4674;-72.2852;-71.8948;-71.1207;-69.7064;-67.3364;-63.7045
1.26;-72.5685;-72.5368;-72.45;-72.2512;-71.8334;-71.0203;-69.559;-67.1446;-63.4851
1.27;-72.563;-72.5274;-72.4313;-72.2155;-71.7703;-70.9187;-69.4121;-66.9554;-63.2698
1.28;-72.5568;-72.5172;-72.4115;-72.1783;-71.7057;-70.8163;-69.2659;-66.7688;-63.0586
1.29;-72.55;-72.506;-72.3905;-72.1396;-71.6395;-70.7132;-69.1203;-66.5846;-62.851
1.3;-72.5424;-72.494;-72.3682;-72.0995;-71.572;-70.6093;-68.9754;-66.4028;-62.6471
1.31;-72.5342;-72.4811;-72.3448;-72.0579;-71.5033;-70.5048;-68.8313;-66.2234;-62.4465
1.32;-72.5251;-72.4672;-72.3202;-72.015;-71.4333;-70.3999;-68.688;-66.0462;-62.2492
1.33;-72.5154;-72.4524;-72.2945;-71.9708;-71.3622;-70.2946;-68.5454;-65.8711;-62.055
1.34;-72.5048;-72.4367;-72.2676;-71.9253;-71.29;-70.1889;-68.4037;-65.6982;-61.8637
1.35;-72.4934;-72.4201;-72.2396;-71.8787;-71.2169;-70.083;-68.2629;-65.5273;-61.6753
1.36;-72.4811;-72.4025;-72.2105;-71.8309;-71.143;-69.9768;-68.1228;-65.3583;-61.4895
1.37;-72.4681;-72.3839;-72.1803;-71.782;-71.0681;-69.8705;-67.9837;-65.1913;-61.3064
1.38;-72.4541;-72.3644;-72.149;-71.732;-70.9925;-69.764;-67.8453;-65.0262;-61.1258
1.39;-72.4393;-72.3439;-72.1167;-71.6811;-70.9162;-69.6575;-67.7079;-64.8628;-60.9476
1.4;-72.4236;-72.3225;-72.0833;-71.6291;-70.8392;-69.551;-67.5713;-64.7012;-60.7717
1.41;-72.407;-72.3001;-72.049;-71.5762;-70.7616;-69.4445;-67.4355;-64.5414;-60.5981
1.42;-72.3895;-72.2767;-72.0136;-71.5224;-70.6834;-69.338;-67.3007;-64.3831;-60.4266
1.43;-72.3711;-72.2525;-71.9773;-71.4677;-70.6047;-69.2316;-67.1666;-64.2265;-60.2572
1.44;-72.3517;-72.2272;-71.94;-71.4123;-70.5255;-69.1253;-67.0335;-64.0715;-60.0898
1.45;-72.3315;-72.2011;-71.9018;-71.356;-70.4459;-69.0191;-66.9011;-63.9179;-59.9244
1.46;-72.3103;-72.174;-71.8627;-71.2989;-70.3658;-68.913;-66.7696;-63.7659;-59.7608
1.47;-72.2882;-72.1459;-71.8228;-71.2411;-70.2853;-68.8071;-66.6389;-63.6153;-59.5991
1.48;-72.2652;-72.117;-71.7819;-71.1826;-70.2045;-68.7014;-66.5091;-63.4661;-59.4391
1.49;-72.2413;-72.0871;-71.7402;-71.1235;-70.1233;-68.5958;-66.38;-63.3183;-59.2808
1.5;-72.2165;-72.0564;-71.6976;-71.0636;-70.0419;-68.4905;-66.2517;-63.1718;-59.1242
1.51;-72.1908;-72.0247;-71.6542;-71.0032;-69.9601;-68.3853;-66.1243;-63.0266;-58.9692
1.52;-72.1641;-71.9922;-71.6101;-70.9421;-69.8781;-68.2804;-65.9976;-62.8827;-58.8158
1.53;-72.1366;-71.9588;-71.5651;-70.8805;-69.7958;-68.1758;-65.8716;-62.7401;-58.6639
1.54;-72.1081;-71.9245;-71.5194;-70.8183;-69.7134;-68.0713;-65.7465;-62.5986;-58.5135
1.55;-72.0788;-71.8894;-71.4729;-70.7555;-69.6307;-67.9672;-65.6221;-62.4584;-58.3645
1.56;-72.0486;-71.8534;-71.4258;-70.6923;-69.5478;-67.8632;-65.4984;-62.3192;-58.2169
1.57;-72.0175;-71.8166;-71.3778;-70.6285;-69.4648;-67.7596;-65.3754;-62.1813;-58.0707
1.58;-71.9855;-71.779;-71.3292;-70.5643;-69.3816;-67.6562;-65.2532;-62.0444;-57.9258
1.59;-71.9527;-71.7406;-71.2799;-70.4995;-69.2982;-67.553;-65.1317;-61.9086;-57.7822
1.6;-71.919;-71.7014;-71.23;-70.4344;-69.2148;-67.4502;-65.0108;-61.7738;-57.6398
1.61;-71.8845;-71.6614;-71.1793;-70.3688;-69.1312;-67.3476;-64.8907;-61.6401;-57.4987
1.62;-71.8492;-71.6207;-71.1281;-70.3027;-69.0475;-67.2453;-64.7712;-61.5074;-57.3587
1.63;-71.813;-71.5791;-71.0762;-70.2363;-68.9637;-67.1433;-64.6524;-61.3757;-57.22
1.64;-71.7761;-71.5369;-71.0237;-70.1695;-68.8799;-67.0415;-64.5342;-61.2449;-57.0824
1.65;-71.7383;-71.4939;-70.9706;-70.1023;-68.7959;-66.9401;-64.4167;-61.1151;-56.9459
1.66;-71.6998;-71.4501;-70.9169;-70.0347;-68.7119;-66.8389;-64.2998;-60.9862;-56.8104
1.67;-71.6604;-71.4057;-70.8626;-69.9668;-68.6278;-66.738;-64.1836;-60.8582;-56.6761
1.68;-71.6203;-71.3605;-70.8078;-69.8985;-68.5437;-66.6373;-64.0679;-60.7311;-56.5428
1.69;-71.5795;-71.3147;-70.7525;-69.8299;-68.4595;-66.537;-63.9529;-60.6048;-56.4105
1.7;-71.5378;-71.2682;-70.6965;-69.761;-68.3753;-66.4369;-63.8384;-60.4794;-56.2791
1.71;-71.4955;-71.221;-70.6401;-69.6918;-68.291;-66.3371;-63.7246;-60.3549;-56.1488
1.72;-71.4524;-71.1732;-70.5832;-69.6222;-68.2067;-66.2376;-63.6113;-60.2311;-56.0194
1.73;-71.4087;-71.1247;-70.5257;-69.5524;-68.1224;-66.1384;-63.4986;-60.1082;-55.8909
1.74;-71.3642;-71.0756;-70.4678;-69.4823;-68.038;-66.0394;-63.3864;-59.986;-55.7634
1.75;-71.319;-71.0258;-70.4093;-69.4119;-67.9537;-65.9407;-63.2748;-59.8646;-55.6367
1.76;-71.2732;-70.9755;-70.3504;-69.3412;-67.8693;-65.8423;-63.1637;-59.7439;-55.5109
1.77;-71.2267;-70.9246;-70.2911;-69.2703;-67.7849;-65.7441;-63.0531;-59.624;-55.3859
1.78;-71.1795;-70.873;-70.2313;-69.1991;-67.7005;-65.6462;-62.9431;-59.5048;-55.2618
1.79;-71.1317;-70.8209;-70.171;-69.1277;-67.6161;-65.5486;-62.8336;-59.3863;-55.1385
1.8;-71.0832;-70.7682;-70.1103;-69.056;-67.5318;-65.4512;-62.7245;-59.2685;-55.0159
1.81;-71.0341;-70.715;-70.0492;-68.9841;-67.4474;-65.3541;-62.616;-59.1514;-54.8942
1.82;-70.9844;-70.6612;-69.9877;-68.912;-67.363;-65.2572;-62.508;-59.035;-54.7732
1.83;-70.9341;-70.6069;-69.9258;-68.8397;-67.2786;-65.1606;-62.4004;-58.9192;-54.653
1.84;-70.8833;-70.5521;-69.8634;-68.7671;-67.1943;-65.0642;-62.2933;-58.804;-54.5335
1.85;-70.8318;-70.4967;-69.8007;-68.6944;-67.1099;-64.9681;-62.1867;-58.6895;-54.4148
1.86;-70.7798;-70.4409;-69.7376;-68.6214;-67.0256;-64.8722;-62.0805;-58.5756;-54.2967
1.87;-70.7271;-70.3845;-69.6742;-68.5483;-66.9413;-64.7766;-61.9748;-58.4623;-54.1794
1.88;-70.674;-70.3277;-69.6103;-68.4749;-66.857;-64.6812;-61.8695;-58.3495;-54.0627
1.89;-70.6203;-70.2704;-69.5462;-68.4014;-66.7727;-64.586;-61.7646;-58.2374;-53.9467
1.9;-70.5661;-70.2126;-69.4816;-68.3277;-66.6885;-64.4911;-61.6602;-58.1259;-53.8313
1.91;-70.5114;-70.1544;-69.4168;-68.2538;-66.6042;-64.3964;-61.5562;-58.0149;-53.7166
1.92;-70.4561;-70.0957;-69.3516;-68.1798;-66.52;-64.3019;-61.4525;-57.9044;-53.6025
1.93;-70.4004;-70.0365;-69.286;-68.1056;-66.4359;-64.2076;-61.3493;-57.7945;-53.489
1.94;-70.3441;-69.977;-69.2202;-68.0312;-66.3517;-64.1136;-61.2465;-57.6852;-53.3761
1.95;-70.2874;-69.917;-69.154;-67.9567;-66.2676;-64.0198;-61.1441;-57.5763;-53.2638
1.96;-70.2302;-69.8566;-69.0876;-67.882;-66.1835;-63.9262;-61.0421;-57.468;-53.1521
1.97;-70.1725;-69.7958;-69.0208;-67.8072;-66.0994;-63.8328;-60.9404;-57.3602;-53.041
1.98;-70.1144;-69.7346;-68.9538;-67.7323;-66.0154;-63.7396;-60.8391;-57.2528;-52.9304
1.99;-70.0559;-69.673;-68.8865;-67.6572;-65.9314;-63.6466;-60.7382;-57.146;-52.8204
2;-69.9969;-69.611;-68.8188;-67.5819;-65.8474;-63.5539;-60.6377;-57.0396;-52.7109
2.01;-69.9375;-69.5486;-68.751;-67.5066;-65.7636;-63.4625;-60.5477;-57.0181;-53.3013
2.02;-69.8776;-69.4859;-68.6828;-67.4312;-65.6803;-63.3742;-60.4729;-57.0542;-53.8166
2.03;-69.8174;-69.4228;-68.6145;-67.3558;-65.5979;-63.2901;-60.4148;-57.129;-54.2722
2.04;-69.7567;-69.3594;-68.5459;-67.2806;-65.5168;-63.2115;-60.3732;-57.2295;-54.6795
2.05;-69.6957;-69.2957;-68.4772;-67.2057;-65.4375;-63.1391;-60.3468;-57.3466;-55.0475
2.06;-69.6342;-69.2316;-68.4084;-67.1313;-65.3605;-63.0733;-60.3341;-57.4743;-55.3829
2.07;-69.5724;-69.1673;-68.3395;-67.0575;-65.286;-63.0141;-60.3333;-57.608;-55.6909
2.08;-69.5103;-69.1027;-68.2707;-66.9847;-65.2143;-62.9617;-60.3427;-57.7449;-55.9757
2.09;-69.4478;-69.038;-68.2021;-66.9128;-65.1457;-62.9158;-60.3609;-57.8829;-56.2405
2.1;-69.3851;-68.973;-68.1337;-66.8422;-65.0804;-62.876;-60.3863;-58.0204;-56.488
2.11;-69.322;-68.9079;-68.0656;-66.7729;-65.0183;-62.8422;-60.4179;-58.1565;-56.7203
2.12;-69.2587;-68.8428;-67.9979;-66.7051;-64.9596;-62.8137;-60.4545;-58.2906;-56.9393
2.13;-69.1952;-68.7776;-67.9307;-66.6389;-64.9042;-62.7903;-60.4952;-58.4223;-57.1464
2.14;-69.1314;-68.7125;-67.8641;-66.5743;-64.8521;-62.7715;-60.5394;-58.5512;-57.3428
2.15;-69.0675;-68.6474;-67.7982;-66.5115;-64.8032;-62.757;-60.5863;-58.6771;-57.5297
2.16;-69.0035;-68.5825;-67.7329;-66.4504;-64.7574;-62.7463;-60.6353;-58.8001;-57.7078
2.17;-68.9395;-68.5177;-67.6685;-66.3912;-64.7146;-62.7391;-60.6861;-58.9201;-57.878
2.18;-68.8754;-68.4532;-67.6049;-66.3337;-64.6747;-62.7351;-60.7382;-59.037;-58.0409
2.19;-68.8113;-68.389;-67.5422;-66.2781;-64.6376;-62.734;-60.7914;-59.151;-58.1971
2.2;-68.7473;-68.3251;-67.4805;-66.2242;-64.6031;-62.7354;-60.8452;-59.2621;-58.3472
2.21;-68.6833;-68.2616;-67.4197;-66.1722;-64.571;-62.7391;-60.8996;-59.3703;-58.4916
2.22;-68.6195;-68.1986;-67.3599;-66.1219;-64.5413;-62.7449;-60.9542;-59.4758;-58.6306
2.23;-68.5559;-68.136;-67.3012;-66.0734;-64.5139;-62.7526;-61.009;-59.5786;-58.7647
2.24;-68.4926;-68.0739;-67.2435;-66.0265;-64.4885;-62.7619;-61.0637;-59.6789;-58.8942
2.25;-68.4295;-68.0124;-67.1868;-65.9812;-64.465;-62.7728;-61.1183;-59.7766;-59.0193
2.26;-68.3667;-67.9514;-67.1312;-65.9376;-64.4434;-62.7849;-61.1727;-59.8719;-59.1403
2.27;-68.3043;-67.8911;-67.0767;-65.8955;-64.4236;-62.7982;-61.2267;-59.9649;-59.2575
2.28;-68.2423;-67.8314;-67.0232;-65.8549;-64.4053;-62.8126;-61.2804;-60.0556;-59.3711
2.29;-68.1807;-67.7724;-66.9708;-65.8158;-64.3885;-62.8279;-61.3337;-60.1441;-59.4812
2.3;-68.1196;-67.714;-66.9194;-65.778;-64.3732;-62.8439;-61.3864;-60.2305;-59.5881
2.31;-68.0589;-67.6564;-66.8691;-65.7416;-64.3592;-62.8607;-61.4386;-60.3149;-59.6919
2.32;-67.9988;-67.5995;-66.8199;-65.7065;-64.3464;-62.8782;-61.4902;-60.3973;-59.7928
2.33;-67.9393;-67.5433;-66.7716;-65.6727;-64.3348;-62.8961;-61.5413;-60.4778;-59.8908
2.34;-67.8803;-67.4879;-66.7244;-65.64;-64.3243;-62.9145;-61.5917;-60.5565;-59.9862
2.35;-67.822;-67.4332;-66.6782;-65.6085;-64.3147;-62.9334;-61.6415;-60.6334;-60.0791
2.36;-67.7643;-67.3794;-66.633;-65.5781;-64.3061;-62.9525;-61.6907;-60.7086;-60.1695
2.37;-67.7072;-67.3263;-66.5887;-65.5487;-64.2984;-62.972;-61.7392;-60.7821;-60.2577
2.38;-67.6508;-67.274;-66.5454;-65.5204;-64.2915;-62.9916;-61.787;-60.854;-60.3435
2.39;-67.5951;-67.2225;-66.5031;-65.4931;-64.2853;-63.0115;-61.8342;-60.9243;-60.4273
2.4;-67.5401;-67.1718;-66.4616;-65.4667;-64.2798;-63.0315;-61.8807;-60.9932;-60.509
2.41;-67.4858;-67.1219;-66.4211;-65.4412;-64.2751;-63.0517;-61.9265;-61.0605;-60.5887
2.42;-67.4322;-67.0728;-66.3815;-65.4165;-64.2709;-63.0719;-61.9717;-61.1265;-60.6665
2.43;-67.3793;-67.0245;-66.3427;-65.3927;-64.2673;-63.0921;-62.0162;-61.191;-60.7425
2.44;-67.3273;-66.977;-66.3048;-65.3697;-64.2642;-63.1124;-62.06;-61.2542;-60.8168
2.45;-67.2759;-66.9303;-66.2677;-65.3475;-64.2616;-63.1327;-62.1031;-61.3162;-60.8893
2.46;-67.2253;-66.8844;-66.2314;-65.3259;-64.2595;-63.1529;-62.1456;-61.3768;-60.9602
2.47;-67.1755;-66.8393;-66.1959;-65.3051;-64.2578;-63.1731;-62.1875;-61.4362;-61.0296
2.48;-67.1264;-66.795;-66.1613;-65.285;-64.2566;-63.1932;-62.2286;-61.4945;-61.0974
2.49;-67.0782;-66.7514;-66.1274;-65.2655;-64.2557;-63.2133;-62.2692;-61.5515;-61.1637
2.5;-67.0306;-66.7087;-66.0942;-65.2467;-64.2551;-63.2332;-62.3091;-61.6074;-61.2286
2.51;-66.9839;-66.6667;-66.0618;-65.2285;-64.2549;-63.2531;-62.3484;-61.6623;-61.2921
2.52;-66.9379;-66.6255;-66.0301;-65.2108;-64.2549;-63.2728;-62.387;-61.716;-61.3542
2.53;-66.8927;-66.585;-65.9991;-65.1937;-64.2553;-63.2924;-62.4251;-61.7687;-61.4151
2.54;-66.8482;-66.5453;-65.9688;-65.1772;-64.2559;-63.3118;-62.4625;-61.8204;-61.4747
2.55;-66.8045;-66.5063;-65.9392;-65.1612;-64.2568;-63.3311;-62.4994;-61.8711;-61.533
2.56;-66.7616;-66.4681;-65.9102;-65.1456;-64.2578;-63.3503;-62.5356;-61.9209;-61.5902
2.57;-66.7194;-66.4306;-65.8819;-65.1306;-64.2591;-63.3693;-62.5713;-61.9697;-61.6462
2.58;-66.6779;-66.3938;-65.8542;-65.116;-64.2606;-63.3881;-62.6064;-62.0175;-61.7011
